Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
single,general contingent,2,social sciences,1,secondary education,4.796616650559047,eea,basic,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,1,2.9496883350525844,0,2.3841650799864684,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,other,1,professional qualification,4.942356453342962,eea,secondary or some secondary,higher education,Administrative and Office Workers,professionals and specialists,1,0,0,0,0,1,3.0007198150650303,0,2.601549434465652,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,basic,Administrative and Office Workers,Unskilled Workers,1,0,0,1,0,1,3.2228678461377385,0,2.4323594367408563,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,social sciences,0,secondary education,4.875960390769654,eea,basic,basic,Industrial and Machine Operators,Service and Sales Workers,0,0,0,1,1,0,3.1822118404966093,0,-2.3025850929940455,1.1314021114911006,2.791165107812717,0.3,-0.92,1
single,general contingent,6,technology,1,secondary education,4.821087692210561,eea,basic,basic,Administrative and Office Workers,students,1,0,0,1,1,0,3.0007198150650303,0,2.5726122302071057,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,technology,1,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.370738174177447,0,2.7856968781925207,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,higher education,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.0007198150650303,0,2.451005098112319,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,Other,1,other,1,professional qualification,4.701389043728634,eea,higher education,higher education,professionals and specialists,professionals and specialists,1,0,0,1,1,0,3.0007198150650303,0,2.3841650799864684,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,social sciences,1,basic education,4.891851758106289,eea,basic,secondary or some secondary,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,1,1,3.1822118404966093,0,2.4595888418037104,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,health sciences,1,basic education,4.891851758106289,eea,secondary or some secondary,higher education,professionals and specialists,professionals and specialists,0,0,1,1,1,0,3.1822118404966093,0,-2.3025850929940455,1.1314021114911006,2.791165107812717,0.3,-0.92,1
single,Other,1,technology,1,higher education,4.942356453342962,eea,higher education,secondary or some secondary,professionals and specialists,Service and Sales Workers,0,0,0,1,1,0,3.139832617527748,0,2.631888840136646,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,health sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,basic,Service and Sales Workers,Service and Sales Workers,1,0,0,1,1,0,3.0007198150650303,0,2.6163525359215014,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,2,social sciences,1,secondary education,4.701389043728634,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Military and Armed Forces,1,0,0,1,1,0,2.9496883350525844,0,2.635991409993424,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
other,Other,1,technology,1,secondary education,4.942356453342962,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,1,0,3.3357695763397,0,2.4932054526026954,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,technology,1,professional qualification,5.075798620002669,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,1,1,3.0007198150650303,0,2.6059764591510066,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,social sciences,1,secondary education,4.9279780604152466,eea,basic,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,2.89591193827178,0,2.6461747973841225,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,1,social sciences,1,secondary education,4.837075242970874,eea,secondary or some secondary,secondary or some secondary,Other Situations and Blanks,Other Situations and Blanks,1,0,1,1,1,0,3.0007198150650303,0,2.4932054526026954,0.09531017980432493,2.388762789235098,1.4,1.74,1
married,Other,1,social sciences,0,secondary education,4.788324729085938,eea,basic,basic,Service and Sales Workers,Intermediate Level Technicians and Professions,1,0,0,1,1,0,3.4995332823830174,0,2.6602595372658615,-2.3025850929940455,2.388762789235098,1.4,1.74,0
married,Other,1,health sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,0,0,3.55820113047182,0,2.5982353350950036,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,health sciences,1,higher education,4.86830338551846,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,0,0,3.299533727885655,0,2.530289655635818,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,5,social sciences,1,secondary education,4.804840381116659,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,0,0,0,2.9496883350525844,0,2.4069451083182885,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,Other,1,social sciences,0,secondary education,5.075798620002669,other,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,1,3.4372078191851885,1,2.3608540011180215,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,other,1,secondary education,4.898585790287632,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,1,1,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,1,secondary education,4.898585790287632,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,0,1,1,0,3.095577608523707,0,2.6461747973841225,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Other,1,health sciences,1,secondary education,4.942356453342962,eea,secondary or some secondary,secondary or some secondary,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,0,1,0,0,3.66612246699132,1,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,general contingent,1,other,1,secondary education,4.844974178195408,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,0,1,0,3.095577608523707,0,-2.3025850929940455,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
married,Other,1,social sciences,0,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Military and Armed Forces,0,0,0,1,1,0,3.8522730010223722,0,2.312535423847214,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,other,1,secondary education,4.963543686562405,eea,basic,basic,Service and Sales Workers,Unskilled Workers,1,0,0,1,1,1,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Ordinance,1,other,1,secondary education,4.745801315727837,other,higher education,secondary or some secondary,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,1,2.6100697927420065,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,health sciences,1,secondary education,4.875960390769654,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.747270914255491,2.8,-4.06,1
single,general contingent,1,other,1,secondary education,4.984291318756654,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,3.0492730404820207,0,2.6018663012891787,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,health sciences,1,higher education,4.942356453342962,eea,basic,secondary or some secondary,Administrative and Office Workers,leadership and management,1,0,0,0,0,0,3.66612246699132,0,-2.3025850929940455,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,other,1,secondary education,4.906015244966153,eea,basic,secondary or some secondary,Administrative and Office Workers,leadership and management,1,0,0,1,1,0,2.9496883350525844,0,2.6161785472303274,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,1,other,1,secondary education,4.891100725401066,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,1,1,3.0007198150650303,0,-2.3025850929940455,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,Other,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,secondary or some secondary,Unskilled Workers,Administrative and Office Workers,1,0,1,0,1,0,3.1822118404966093,0,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,Other,1,social sciences,0,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,3.299533727885655,0,2.312535423847214,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
married,Other,1,social sciences,0,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.370738174177447,0,2.72785282839839,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,other,1,secondary education,4.86830338551846,eea,basic,secondary or some secondary,Unskilled Workers,Administrative and Office Workers,1,0,0,1,1,0,3.0007198150650303,0,2.5572273113676265,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,social sciences,1,secondary education,4.829113417472866,eea,basic,secondary or some secondary,Industrial and Machine Operators,Administrative and Office Workers,0,0,0,1,1,0,3.0492730404820207,0,2.4218485138208634,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,other,1,secondary education,4.898585790287632,eea,higher education,higher education,professionals and specialists,professionals and specialists,1,0,0,1,1,0,2.89591193827178,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,health sciences,1,secondary education,5.017941869278694,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,0,0,0,1,1,0,2.9496883350525844,0,2.5594397016505672,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,1,social sciences,1,secondary education,4.719391330078114,eea,secondary or some secondary,secondary or some secondary,Service and Sales Workers,leadership and management,0,0,1,0,1,0,2.9496883350525844,0,2.533696813957432,-2.3025850929940455,2.747270914255491,2.8,-4.06,1
single,Other,1,technology,1,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,1,3.3357695763397,0,2.312535423847214,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,other,1,secondary education,4.942356453342962,other,basic,secondary or some secondary,Unskilled Workers,Industrial and Machine Operators,1,0,0,0,0,0,3.0492730404820207,1,2.451005098112319,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,Ordinance,1,health sciences,1,secondary education,4.942356453342962,other,higher education,higher education,professionals and specialists,Unskilled Workers,1,0,1,0,0,0,3.139832617527748,1,2.436116485618568,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
other,Other,1,technology,1,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Administrative and Office Workers,0,0,0,1,0,0,3.66612246699132,0,2.5726122302071057,0.7419373447293773,2.747270914255491,2.8,-4.06,0
single,general contingent,3,health sciences,1,secondary education,4.963543686562405,eea,basic,secondary or some secondary,Unskilled Workers,Service and Sales Workers,1,0,0,1,0,0,2.89591193827178,0,2.5751535276357784,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
married,Other,1,social sciences,1,secondary education,4.891851758106289,other,basic,basic,Unskilled Workers,Agricultural and Skilled Workers,0,0,0,1,0,0,4.079230924412053,1,2.5068855565067754,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,technology,1,higher education,5.19351225218191,eea,higher education,higher education,professionals and specialists,Industrial and Machine Operators,0,0,1,1,1,0,3.40452517175483,0,2.681021528714291,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,other,1,secondary education,4.91338990965742,eea,secondary or some secondary,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.6741486494265287,0.09531017980432493,2.5494451709255714,3.7,-1.7,0
married,Other,1,social sciences,0,professional qualification,4.942356453342962,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,0,3.716008121502189,0,2.513656063073986,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,health sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,0,3.299533727885655,0,-2.3025850929940455,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,1,social sciences,1,secondary education,4.9494688588587685,eea,basic,basic,Unskilled Workers,Military and Armed Forces,1,0,0,1,0,1,2.89591193827178,0,2.5468376075184906,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,5,social sciences,1,secondary education,4.796616650559047,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,1,0,1,0,0,0,3.0007198150650303,0,2.4932054526026954,-2.3025850929940455,2.388762789235098,1.4,1.74,1
married,Other,1,technology,1,higher education,4.788324729085938,eea,basic,basic,Administrative and Office Workers,Industrial and Machine Operators,0,0,0,0,0,0,3.4688560301359703,0,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,general contingent,1,social sciences,1,secondary education,4.860587297852597,eea,basic,basic,Intermediate Level Technicians and Professions,Service and Sales Workers,1,0,0,1,0,0,2.9496883350525844,0,2.4652706752711415,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
married,Other,1,social sciences,1,secondary education,4.891851758106289,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,0,0,0,1,0,0,3.716008121502189,0,-2.3025850929940455,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
other,general contingent,5,social sciences,0,secondary education,4.6061696863211745,eea,basic,basic,Other Situations and Blanks,Other Situations and Blanks,0,0,0,1,0,0,3.6402142821326553,0,2.312535423847214,-2.3025850929940455,2.388762789235098,1.4,1.74,1
